run_id,rep,load_prices_sec,align_weights_sec,compute_metrics_sec,total_sec,io_read_mb,cpu_mean_pct,cpu_peak_pct,rss_peak_mb,cache_dropped,implementation,storage_format,portfolio_scale,phase
7fb6f930-8fec-4c17-be3a-5d6373e0a97b,2,0.003414,0.000461,0.000933,0.004808,0.0,0.0,0.0,451.5,False,java_vector_api,parquet_wide_uncompressed,100,2_storage_opt
7fb6f930-8fec-4c17-be3a-5d6373e0a97b,3,0.003756,0.000338,0.001129,0.005222999999999999,0.0,29.4,29.4,453.2,False,java_vector_api,parquet_wide_uncompressed,100,2_storage_opt
7fb6f930-8fec-4c17-be3a-5d6373e0a97b,4,0.003579,0.000228,0.000778,0.0045850000000000005,0.0,0.0,0.0,454.7,False,java_vector_api,parquet_wide_uncompressed,100,2_storage_opt
88052052-ff6f-4916-b07c-865c5f5b7d50,0,0.01154,0.000621,0.002752,0.014913,0.0,100.0,100.0,1157.0,False,numpy_vectorised,csv_wide,1000,1_csv_baseline
88052052-ff6f-4916-b07c-865c5f5b7d50,1,0.011884,0.000392,0.002942,0.015218,0.0,100.0,100.0,1157.0,False,numpy_vectorised,csv_wide,1000,1_csv_baseline
88052052-ff6f-4916-b07c-865c5f5b7d50,2,0.011922,0.000376,0.002738,0.015036,0.0,100.0,100.0,1157.0,False,numpy_vectorised,csv_wide,1000,1_csv_baseline
88052052-ff6f-4916-b07c-865c5f5b7d50,3,0.011699,0.000398,0.002737,0.014834,0.0,100.0,100.0,1157.0,False,numpy_vectorised,csv_wide,1000,1_csv_baseline
88052052-ff6f-4916-b07c-865c5f5b7d50,4,0.011704,0.000387,0.0035,0.015591,0.0,100.0,100.0,1157.0,False,numpy_vectorised,csv_wide,1000,1_csv_baseline
8a06cdf3-be54-496e-a2ed-1be89aaf2921,0,0.004247,0.004619,0.564246,0.5731120000000001,0.0,28.1,100.0,3137.3,False,numpy_vectorised,parquet_wide_uncompressed,100000,2_storage_opt
8a06cdf3-be54-496e-a2ed-1be89aaf2921,1,0.004426,0.004583,0.572905,0.581914,0.0,28.3,100.0,3137.3,False,numpy_vectorised,parquet_wide_uncompressed,100000,2_storage_opt
8a06cdf3-be54-496e-a2ed-1be89aaf2921,2,0.004464,0.004528,0.595775,0.604767,0.0,25.9,97.4,3137.4,False,numpy_vectorised,parquet_wide_uncompressed,100000,2_storage_opt
8a06cdf3-be54-496e-a2ed-1be89aaf2921,3,0.004521,0.004641,0.563662,0.572824,0.0,28.4,100.0,3137.4,False,numpy_vectorised,parquet_wide_uncompressed,100000,2_storage_opt
8a06cdf3-be54-496e-a2ed-1be89aaf2921,4,0.004077,0.004657,0.561605,0.570339,0.0,28.0,100.0,3137.4,False,numpy_vectorised,parquet_wide_uncompressed,100000,2_storage_opt
8ec8d16f-d25a-430a-9138-697183a4b54d,0,0.005988,0.000598,0.004692,0.011278,0.0,38.9,38.9,122.4,False,rust_rayon_nightly,parquet_wide_uncompressed,1000,3_compute_opt
8ec8d16f-d25a-430a-9138-697183a4b54d,1,0.007446,0.000985,0.00407,0.012501000000000002,0.0,31.6,31.6,124.3,False,rust_rayon_nightly,parquet_wide_uncompressed,1000,3_compute_opt
8ec8d16f-d25a-430a-9138-697183a4b54d,2,0.007419,0.000623,0.005752,0.013794,0.0,37.5,37.5,124.8,False,rust_rayon_nightly,parquet_wide_uncompressed,1000,3_compute_opt
8ec8d16f-d25a-430a-9138-697183a4b54d,3,0.010288,0.00064,0.005488,0.016416,0.0,31.9,31.9,125.2,False,rust_rayon_nightly,parquet_wide_uncompressed,1000,3_compute_opt
8ec8d16f-d25a-430a-9138-697183a4b54d,4,0.006886,0.000421,0.002747,0.010054,0.0,29.0,29.0,125.8,False,rust_rayon_nightly,parquet_wide_uncompressed,1000,3_compute_opt
8f4315f5-ceec-4ded-8881-9f369a5cee87,0,0.005935,0.000398,0.000935,0.007268,0.0,10.0,10.0,739.2,False,julia_loopvec,parquet_wide_uncompressed,100,2_storage_opt
8f4315f5-ceec-4ded-8881-9f369a5cee87,1,0.004322,0.000324,0.000314,0.00496,0.0,20.0,20.0,740.5,False,julia_loopvec,parquet_wide_uncompressed,100,2_storage_opt
8f4315f5-ceec-4ded-8881-9f369a5cee87,2,0.003739,0.000257,0.000305,0.004301,0.0,8.3,8.3,741.1,False,julia_loopvec,parquet_wide_uncompressed,100,2_storage_opt
8f4315f5-ceec-4ded-8881-9f369a5cee87,3,0.003531,0.00023,0.000258,0.004019,0.0,0.0,0.0,741.5,False,julia_loopvec,parquet_wide_uncompressed,100,2_storage_opt
8f4315f5-ceec-4ded-8881-9f369a5cee87,4,0.003563,0.000274,0.000373,0.00421,0.0,16.7,16.7,741.9,False,julia_loopvec,parquet_wide_uncompressed,100,2_storage_opt
9dd5a39c-2179-43c1-b224-7df02cecfa31,0,0.006576,0.103362,1.238644,1.3485820000000002,0.0,11.5,90.2,3404.1,False,julia_loopvec,parquet_wide_uncompressed,1000000,2_storage_opt
9dd5a39c-2179-43c1-b224-7df02cecfa31,1,0.004629,0.110069,1.226292,1.34099,0.0,11.1,91.1,3420.1,False,julia_loopvec,parquet_wide_uncompressed,1000000,2_storage_opt
9dd5a39c-2179-43c1-b224-7df02cecfa31,2,0.004413,0.102174,1.236836,1.343423,0.0,11.5,90.0,3476.4,False,julia_loopvec,parquet_wide_uncompressed,1000000,2_storage_opt
9dd5a39c-2179-43c1-b224-7df02cecfa31,3,0.004745,0.105601,1.231081,1.3414270000000001,0.0,12.2,89.8,3411.5,False,julia_loopvec,parquet_wide_uncompressed,1000000,2_storage_opt
9dd5a39c-2179-43c1-b224-7df02cecfa31,4,0.004765,0.101805,1.233433,1.340003,0.0,11.9,87.1,3450.3,False,julia_loopvec,parquet_wide_uncompressed,1000000,2_storage_opt
a41dcac5-b130-4089-be03-f96d3eec39a7,0,0.082811,0.000444,0.000646,0.08390099999999999,0.0,94.2,100.0,114.6,False,numpy_vectorised,csv_per_stock,100,1_csv_baseline
a41dcac5-b130-4089-be03-f96d3eec39a7,1,0.079169,0.000464,0.000747,0.08038000000000001,0.0,97.7,100.0,114.6,False,numpy_vectorised,csv_per_stock,100,1_csv_baseline
a41dcac5-b130-4089-be03-f96d3eec39a7,2,0.079313,0.000427,0.000675,0.08041499999999999,0.0,97.7,100.0,112.9,False,numpy_vectorised,csv_per_stock,100,1_csv_baseline
a41dcac5-b130-4089-be03-f96d3eec39a7,3,0.079372,0.00049,0.000681,0.080543,0.0,95.1,100.0,114.6,False,numpy_vectorised,csv_per_stock,100,1_csv_baseline
a41dcac5-b130-4089-be03-f96d3eec39a7,4,0.079262,0.000552,0.000676,0.08048999999999999,0.0,94.6,100.0,114.7,False,numpy_vectorised,csv_per_stock,100,1_csv_baseline
a56b1299-a326-4ea3-86b9-64d3b6603f97,0,0.004885,0.000323,0.001182,0.00639,0.0,11.8,11.8,242.1,False,numba_parallel,parquet_wide_uncompressed,1000,3_compute_opt
a56b1299-a326-4ea3-86b9-64d3b6603f97,1,0.003972,0.000272,0.00113,0.0053739999999999994,0.0,7.1,7.1,244.1,False,numba_parallel,parquet_wide_uncompressed,1000,3_compute_opt
a56b1299-a326-4ea3-86b9-64d3b6603f97,2,0.003401,0.000621,0.001106,0.005128,0.0,25.0,25.0,244.8,False,numba_parallel,parquet_wide_uncompressed,1000,3_compute_opt
a56b1299-a326-4ea3-86b9-64d3b6603f97,3,0.003626,0.000249,0.001101,0.0049759999999999995,0.0,7.7,7.7,245.3,False,numba_parallel,parquet_wide_uncompressed,1000,3_compute_opt
a56b1299-a326-4ea3-86b9-64d3b6603f97,4,0.003725,0.000256,0.001178,0.005159,0.0,20.0,20.0,245.8,False,numba_parallel,parquet_wide_uncompressed,1000,3_compute_opt
a645dcea-29b9-4102-a521-47a8311aa780,0,0.007151,,0.161038,0.16818899999999998,0.0,38.1,100.0,167.9,False,dask_local,parquet_wide_uncompressed,1000,4_distributed
a645dcea-29b9-4102-a521-47a8311aa780,1,0.006272,,0.076123,0.082395,0.0,95.0,97.0,155.6,False,dask_local,parquet_wide_uncompressed,1000,4_distributed
b1fcf3fc-04c7-4c34-93e2-c6e8a63d17dd,0,0.00529,0.010687,0.150367,0.166344,0.0,55.9,97.3,322.4,False,fortran_openmp,parquet_wide_uncompressed,100000,2_storage_opt
b1fcf3fc-04c7-4c34-93e2-c6e8a63d17dd,1,0.004115,0.010453,0.112486,0.127054,0.0,64.0,100.0,325.2,False,fortran_openmp,parquet_wide_uncompressed,100000,2_storage_opt
b1fcf3fc-04c7-4c34-93e2-c6e8a63d17dd,2,0.004788,0.010497,0.11308,0.128365,0.0,63.6,100.0,325.8,False,fortran_openmp,parquet_wide_uncompressed,100000,2_storage_opt
b1fcf3fc-04c7-4c34-93e2-c6e8a63d17dd,3,0.004289,0.010788,0.113418,0.128495,0.0,64.1,100.0,326.4,False,fortran_openmp,parquet_wide_uncompressed,100000,2_storage_opt
b1fcf3fc-04c7-4c34-93e2-c6e8a63d17dd,4,0.004665,0.010562,0.112897,0.128124,0.0,64.3,100.0,326.8,False,fortran_openmp,parquet_wide_uncompressed,100000,2_storage_opt
b4a880cd-d450-4544-8cef-43746a5ddb2f,0,0.0159,0.000431,0.003101,0.019432,0.0,98.2,98.2,1187.1,False,numpy_vectorised,parquet_wide_snappy,1000,2_storage_opt
b4a880cd-d450-4544-8cef-43746a5ddb2f,1,0.011252,0.000672,0.005894,0.017818,0.0,98.0,98.0,1188.0,False,numpy_vectorised,parquet_wide_snappy,1000,2_storage_opt
b4a880cd-d450-4544-8cef-43746a5ddb2f,2,0.014605,0.000678,0.007558,0.022841,0.0,96.9,96.9,1189.0,False,numpy_vectorised,parquet_wide_snappy,1000,2_storage_opt
b4a880cd-d450-4544-8cef-43746a5ddb2f,3,0.008219,0.000688,0.00867,0.017577000000000002,0.0,97.9,97.9,1189.1,False,numpy_vectorised,parquet_wide_snappy,1000,2_storage_opt
b4a880cd-d450-4544-8cef-43746a5ddb2f,4,0.014168,0.000428,0.002949,0.017544999999999998,0.0,98.0,98.0,1189.9,False,numpy_vectorised,parquet_wide_snappy,1000,2_storage_opt
bb7afa59-4399-4872-89fe-6db8bdade1ea,0,0.00626,0.000567,0.044645,0.051472,0.0,86.3,97.1,177.5,False,polars_engine,parquet_wide_uncompressed,100,3_compute_opt
bb7afa59-4399-4872-89fe-6db8bdade1ea,1,0.013194,0.000705,0.041143,0.055042,0.0,99.4,100.0,184.2,False,polars_engine,parquet_wide_uncompressed,100,3_compute_opt
bb7afa59-4399-4872-89fe-6db8bdade1ea,2,0.010645,0.000957,0.038899,0.050501000000000004,0.0,99.0,99.3,185.9,False,polars_engine,parquet_wide_uncompressed,100,3_compute_opt
bb7afa59-4399-4872-89fe-6db8bdade1ea,3,0.012632,0.000737,0.03896,0.052329,0.0,98.8,98.8,189.8,False,polars_engine,parquet_wide_uncompressed,100,3_compute_opt
bb7afa59-4399-4872-89fe-6db8bdade1ea,4,0.014384,0.000575,0.035266,0.050225,0.0,99.7,100.0,193.3,False,polars_engine,parquet_wide_uncompressed,100,3_compute_opt
bf898763-504a-43bb-81f3-1aec32c30902,0,0.005553,0.102518,2.793591,2.901662,0.0,80.4,100.0,2799.0,False,go_goroutines,parquet_wide_uncompressed,1000000,2_storage_opt
bf898763-504a-43bb-81f3-1aec32c30902,1,0.00502,0.101572,2.80867,2.9152620000000002,0.0,81.8,100.0,2806.7,False,go_goroutines,parquet_wide_uncompressed,1000000,2_storage_opt
bf898763-504a-43bb-81f3-1aec32c30902,2,0.004648,0.102268,2.733829,2.840745,0.0,82.1,100.0,2807.4,False,go_goroutines,parquet_wide_uncompressed,1000000,2_storage_opt
bf898763-504a-43bb-81f3-1aec32c30902,3,0.004939,0.102205,2.805385,2.9125289999999997,0.0,82.3,100.0,2807.9,False,go_goroutines,parquet_wide_uncompressed,1000000,2_storage_opt
bf898763-504a-43bb-81f3-1aec32c30902,4,0.004492,0.102755,2.742824,2.8500710000000002,0.0,83.0,100.0,2808.2,False,go_goroutines,parquet_wide_uncompressed,1000000,2_storage_opt
c3177181-001e-4e5e-bd4e-a4f377fe62b6,0,0.004093,0.010427,0.10958,0.1241,0.0,68.2,100.0,448.6,False,numba_parallel,parquet_wide_uncompressed,100000,3_compute_opt
c3177181-001e-4e5e-bd4e-a4f377fe62b6,1,0.003952,0.010327,0.103521,0.1178,0.0,67.3,100.0,450.5,False,numba_parallel,parquet_wide_uncompressed,100000,3_compute_opt
c3177181-001e-4e5e-bd4e-a4f377fe62b6,2,0.004494,0.010385,0.126604,0.141483,0.0,53.6,95.7,450.6,False,numba_parallel,parquet_wide_uncompressed,100000,3_compute_opt
c3177181-001e-4e5e-bd4e-a4f377fe62b6,3,0.00429,0.010459,0.103396,0.118145,0.0,66.0,100.0,449.7,False,numba_parallel,parquet_wide_uncompressed,100000,3_compute_opt
c3177181-001e-4e5e-bd4e-a4f377fe62b6,4,0.004375,0.010328,0.103469,0.118172,0.0,66.1,100.0,450.3,False,numba_parallel,parquet_wide_uncompressed,100000,3_compute_opt
c542e961-748f-46c1-afd1-2f8231fb3bf7,0,0.004948,0.004759,8.672356,8.682063000000001,0.0,91.2,100.0,22527.3,False,duckdb_sql,parquet_wide_uncompressed,100000,3_compute_opt
c542e961-748f-46c1-afd1-2f8231fb3bf7,1,0.004342,0.004494,8.563729,8.572565,0.0,93.2,100.0,22519.7,False,duckdb_sql,parquet_wide_uncompressed,100000,3_compute_opt
c542e961-748f-46c1-afd1-2f8231fb3bf7,2,0.004174,0.004623,8.554167,8.562964,0.0,92.6,100.0,22538.3,False,duckdb_sql,parquet_wide_uncompressed,100000,3_compute_opt
c542e961-748f-46c1-afd1-2f8231fb3bf7,3,0.00459,0.004557,8.809051,8.818198,0.0,92.7,100.0,22528.3,False,duckdb_sql,parquet_wide_uncompressed,100000,3_compute_opt
c542e961-748f-46c1-afd1-2f8231fb3bf7,4,0.004592,0.00508,8.773256,8.782928,0.0,93.4,100.0,22506.9,False,duckdb_sql,parquet_wide_uncompressed,100000,3_compute_opt
c6646c35-ca95-46c0-affc-2cf962ec927e,0,0.004219,0.000329,0.001618,0.006166,0.0,95.7,95.7,110.7,False,numpy_vectorised,arrow_ipc,100,2_storage_opt
c6646c35-ca95-46c0-affc-2cf962ec927e,1,0.004207,0.000311,0.001611,0.006128999999999999,0.0,100.0,100.0,111.1,False,numpy_vectorised,arrow_ipc,100,2_storage_opt
c6a0ca56-b930-45bc-b5ba-bb1b40dd5ea9,0,0.004993,0.043701,5.610474,5.659168,0.0,17.6,100.0,22001.1,False,numpy_vectorised,parquet_wide_uncompressed,1000000,2_storage_opt
c6a0ca56-b930-45bc-b5ba-bb1b40dd5ea9,1,0.004182,0.043819,5.681025,5.729026,0.0,17.5,100.0,22001.1,False,numpy_vectorised,parquet_wide_uncompressed,1000000,2_storage_opt
c6a0ca56-b930-45bc-b5ba-bb1b40dd5ea9,2,0.004501,0.043548,5.590403,5.638452,0.0,17.3,100.0,22001.1,False,numpy_vectorised,parquet_wide_uncompressed,1000000,2_storage_opt
c6a0ca56-b930-45bc-b5ba-bb1b40dd5ea9,3,0.004219,0.043626,5.619279,5.667123999999999,0.0,17.5,100.0,22001.2,False,numpy_vectorised,parquet_wide_uncompressed,1000000,2_storage_opt
c6a0ca56-b930-45bc-b5ba-bb1b40dd5ea9,4,0.00463,0.043741,5.645492,5.693863,0.0,17.5,100.0,22001.2,False,numpy_vectorised,parquet_wide_uncompressed,1000000,2_storage_opt
c84860c7-29c0-4b8d-819c-719152ae8693,0,0.071292,0.000786,0.002956,0.07503399999999999,0.0,100.0,100.0,1167.1,False,numpy_vectorised,parquet_per_stock,1000,2_storage_opt
c84860c7-29c0-4b8d-819c-719152ae8693,1,0.069031,0.000769,0.006,0.0758,0.0,100.0,100.0,1167.1,False,numpy_vectorised,parquet_per_stock,1000,2_storage_opt
c84860c7-29c0-4b8d-819c-719152ae8693,2,0.070059,0.000932,0.002907,0.07389799999999999,0.0,100.0,100.0,1167.1,False,numpy_vectorised,parquet_per_stock,1000,2_storage_opt
c84860c7-29c0-4b8d-819c-719152ae8693,3,0.067702,0.000768,0.002866,0.071336,0.0,100.0,100.0,1167.1,False,numpy_vectorised,parquet_per_stock,1000,2_storage_opt
c84860c7-29c0-4b8d-819c-719152ae8693,4,0.067519,0.000752,0.002775,0.071046,0.0,100.0,100.0,1167.1,False,numpy_vectorised,parquet_per_stock,1000,2_storage_opt
c9f54f0a-9fc3-4293-8513-20a13fef0294,0,0.0123,0.000429,0.038233,0.05096200000000001,0.0,98.7,98.7,293.8,False,polars_engine,parquet_wide_uncompressed,1000,3_compute_opt
c9f54f0a-9fc3-4293-8513-20a13fef0294,1,0.010783,0.000647,0.045939,0.057369,0.0,99.1,100.0,300.3,False,polars_engine,parquet_wide_uncompressed,1000,3_compute_opt
c9f54f0a-9fc3-4293-8513-20a13fef0294,2,0.010704,0.000634,0.045637,0.056975,0.0,100.0,100.0,304.6,False,polars_engine,parquet_wide_uncompressed,1000,3_compute_opt
c9f54f0a-9fc3-4293-8513-20a13fef0294,3,0.007751,0.000419,0.029971,0.038141,0.0,100.0,100.0,311.3,False,polars_engine,parquet_wide_uncompressed,1000,3_compute_opt
c9f54f0a-9fc3-4293-8513-20a13fef0294,4,0.005892,0.000402,0.033044,0.039338,0.0,99.5,100.0,313.4,False,polars_engine,parquet_wide_uncompressed,1000,3_compute_opt
cc3d5da2-67a7-483e-a720-ce02b3d9f939,0,0.013077,0.000631,0.006889,0.020597,0.0,100.0,100.0,1210.5,False,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt
cc3d5da2-67a7-483e-a720-ce02b3d9f939,1,0.013649,0.000639,0.00858,0.022868,0.0,100.0,100.0,1210.5,False,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt
cc3d5da2-67a7-483e-a720-ce02b3d9f939,2,0.015525,0.000659,0.006787,0.022971,0.0,100.0,100.0,1211.0,False,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt
cc3d5da2-67a7-483e-a720-ce02b3d9f939,3,0.009136,0.000683,0.003402,0.013221,0.0,97.4,97.4,1211.1,False,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt
cc3d5da2-67a7-483e-a720-ce02b3d9f939,4,0.008742,0.000632,0.00359,0.012964,0.0,100.0,100.0,1211.1,False,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt
d1271ef8-2c48-4fae-9949-f052ad3f72f3,0,0.004781,0.102406,1.409566,1.516753,0.0,81.7,100.0,2797.2,False,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt
d1271ef8-2c48-4fae-9949-f052ad3f72f3,1,0.004751,0.104756,1.429585,1.5390920000000001,0.0,81.6,100.0,2803.2,False,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt
d1271ef8-2c48-4fae-9949-f052ad3f72f3,2,0.004136,0.103337,1.424481,1.531954,0.0,81.9,100.0,2803.8,False,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt
d1271ef8-2c48-4fae-9949-f052ad3f72f3,3,0.004117,0.101255,1.422177,1.527549,0.0,82.0,100.0,2804.1,False,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt
d1271ef8-2c48-4fae-9949-f052ad3f72f3,4,0.00411,0.101691,1.409773,1.515574,0.0,81.7,100.0,2804.4,False,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt
d541fb24-e7d1-4ad0-890f-b3704bfe9010,0,0.009221,0.004627,0.561215,0.575063,0.0,26.9,100.0,3073.5,False,numpy_vectorised,csv_wide,100000,1_csv_baseline
d541fb24-e7d1-4ad0-890f-b3704bfe9010,1,0.008879,0.004566,0.560715,0.57416,0.0,26.5,100.0,3073.5,False,numpy_vectorised,csv_wide,100000,1_csv_baseline
d541fb24-e7d1-4ad0-890f-b3704bfe9010,2,0.008654,0.004543,0.569111,0.582308,0.0,26.9,100.0,3073.5,False,numpy_vectorised,csv_wide,100000,1_csv_baseline
d541fb24-e7d1-4ad0-890f-b3704bfe9010,3,0.009645,0.004539,0.571943,0.586127,0.0,26.7,100.0,3073.5,False,numpy_vectorised,csv_wide,100000,1_csv_baseline
d541fb24-e7d1-4ad0-890f-b3704bfe9010,4,0.00886,0.004668,0.554998,0.568526,0.0,27.9,100.0,3073.5,False,numpy_vectorised,csv_wide,100000,1_csv_baseline
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,0,0.004378,0.000291,0.108861,0.11352999999999999,0.0,7.2,8.6,174.0,False,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,1,0.004537,0.000298,0.10703,0.111865,0.0,6.2,8.5,175.7,False,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,2,0.0044,0.000295,0.111552,0.116247,0.004,6.7,7.1,176.7,False,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,3,0.004238,0.000269,0.108579,0.11308599999999999,0.0,6.4,8.6,178.6,False,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,4,0.004695,0.000281,0.108189,0.11316499999999999,0.0,6.4,8.3,179.8,False,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,0,0.004674,0.010361,0.205597,0.220632,0.0,83.2,100.0,326.0,False,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,1,0.004438,0.010605,0.206113,0.221156,0.0,85.1,100.0,329.0,False,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,2,0.004714,0.010836,0.203865,0.219415,0.0,84.1,100.0,329.7,False,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,3,0.004233,0.01035,0.210611,0.225194,0.0,84.4,100.0,330.4,False,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,4,0.004747,0.010947,0.208627,0.224321,0.0,85.4,100.0,330.9,False,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,0,0.004678,0.011035,0.210869,0.226582,0.0,65.6,100.0,738.8,False,java_vector_api,parquet_wide_uncompressed,100000,2_storage_opt
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,1,0.004559,0.010754,0.207978,0.223291,0.0,67.9,100.0,758.3,False,java_vector_api,parquet_wide_uncompressed,100000,2_storage_opt
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,2,0.005485,0.011123,0.198329,0.214937,0.0,67.0,100.0,762.6,False,java_vector_api,parquet_wide_uncompressed,100000,2_storage_opt
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,3,0.004355,0.010444,0.202232,0.217031,0.0,67.2,100.0,763.2,False,java_vector_api,parquet_wide_uncompressed,100000,2_storage_opt
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,4,0.005007,0.010757,0.194449,0.210213,0.0,65.8,100.0,763.9,False,java_vector_api,parquet_wide_uncompressed,100000,2_storage_opt
e4bba5a8-3f01-426d-9315-02cfa63df04d,0,0.014789,0.000327,0.002111,0.017227,0.0,98.0,98.0,1209.1,False,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt
e4bba5a8-3f01-426d-9315-02cfa63df04d,1,0.012339,0.000501,0.005407,0.018247,0.0,98.1,98.1,1209.1,False,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt
e4bba5a8-3f01-426d-9315-02cfa63df04d,2,0.0124,0.00052,0.006353,0.019273,0.0,100.0,100.0,1209.1,False,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt
e4bba5a8-3f01-426d-9315-02cfa63df04d,3,0.009353,0.00055,0.006341,0.016244,0.0,100.0,100.0,1209.2,False,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt
e4bba5a8-3f01-426d-9315-02cfa63df04d,4,0.01395,0.000496,0.006429,0.020875,0.0,100.0,100.0,1209.5,False,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,0,0.004466,0.00032,0.003899,0.008685,0.0,32.0,32.0,124.2,False,go_goroutines,parquet_wide_uncompressed,1000,2_storage_opt
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,1,0.004406,0.000318,0.003932,0.008656,0.0,29.2,29.2,125.3,False,go_goroutines,parquet_wide_uncompressed,1000,2_storage_opt
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,2,0.003928,0.000309,0.003823,0.008060000000000001,0.0,37.5,37.5,125.9,False,go_goroutines,parquet_wide_uncompressed,1000,2_storage_opt
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,3,0.004027,0.000316,0.004111,0.008454,0.0,29.2,29.2,126.5,False,go_goroutines,parquet_wide_uncompressed,1000,2_storage_opt
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,4,0.003906,0.000278,0.003845,0.008029,0.0,34.8,34.8,127.1,False,go_goroutines,parquet_wide_uncompressed,1000,2_storage_opt
e779799a-cd1b-457d-9d9a-7319b64d2a6e,0,0.004459,0.042699,1.142848,1.1900060000000001,0.0,74.1,100.0,2573.0,False,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt
e779799a-cd1b-457d-9d9a-7319b64d2a6e,1,0.004686,0.043167,1.079636,1.127489,0.0,71.8,100.0,2575.6,False,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt
e779799a-cd1b-457d-9d9a-7319b64d2a6e,2,0.004375,0.04249,1.101292,1.1481569999999999,0.0,70.6,100.0,2575.6,False,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt
e779799a-cd1b-457d-9d9a-7319b64d2a6e,3,0.004337,0.043168,1.102445,1.1499499999999998,0.0,70.2,100.0,2575.7,False,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt
e779799a-cd1b-457d-9d9a-7319b64d2a6e,4,0.004524,0.042567,1.109594,1.156685,0.0,69.8,100.0,2575.7,False,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,0,0.074219,0.000535,0.00471,0.07946399999999999,0.0,96.7,98.6,1288.3,False,numpy_vectorised,parquet_per_stock,100,2_storage_opt
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,1,0.070754,0.000692,0.000517,0.071963,0.0,100.0,100.0,1288.4,False,numpy_vectorised,parquet_per_stock,100,2_storage_opt
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,2,0.075914,0.000629,0.000492,0.077035,0.0,99.3,100.0,1288.4,False,numpy_vectorised,parquet_per_stock,100,2_storage_opt
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,3,0.069135,0.000629,0.000348,0.07011200000000001,0.0,100.0,100.0,1288.4,False,numpy_vectorised,parquet_per_stock,100,2_storage_opt
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,4,0.069212,0.000654,0.000362,0.070228,0.0,100.0,100.0,1288.4,False,numpy_vectorised,parquet_per_stock,100,2_storage_opt
e87cae67-a8b6-4788-946f-9210d6126448,0,0.004879,0.043122,2.029246,2.0772470000000003,0.0,89.3,100.0,2419.5,False,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt
